x [pixels], y [pixels], u [pixels], v [pixels], SNR [peak/mean], valid [0 if masked], filtered [1 if filtered], avg. intensity
       288	       233	       nan	     -30.5	       nan	1	1	         0
       304	       233	       nan	     -30.5	       nan	1	1	         0
       320	       233	       nan	     -30.5	       nan	1	1	         0
       336	       233	-9.347718316	0.2559987232	348.8464274	1	0	0.0693359375
       352	       233	-18.98409912	-0.5211032074	164.2253539	1	1	0.2587890625
       368	       233	-7.987445557	-3.317409359	384.4071236	1	0	0.0322265625
       384	       233	       nan	     -30.5	       nan	1	1	         0
       400	       233	       nan	     -30.5	       nan	1	1	         0
       416	       233	-14.77890661	-1.153688048	188.1425623	1	1	0.1337890625
       432	       233	       nan	     -30.5	       nan	1	1	         0
       448	       233	10.83894405	3.82875186	176.8371792	1	1	0.3720703125
       464	       233	-13.16147963	-0.3690059561	151.1045986	1	1	 0.3046875
         0	       217	       nan	     -30.5	       nan	1	1	         0
        16	       217	       nan	     -30.5	       nan	1	1	         0
        32	       217	       nan	     -30.5	       nan	1	1	         0
        48	       217	-20.05553449	-1.144094378	130.4951027	1	1	 0.1015625
        64	       217	       nan	     -30.5	       nan	1	1	         0
        80	       217	       nan	     -30.5	       nan	1	1	         0
        96	       217	       nan	     -30.5	       nan	1	1	         0
       112	       217	       nan	     -30.5	       nan	1	1	         0
       128	       217	       nan	     -30.5	       nan	1	1	         0
       144	       217	       nan	     -30.5	       nan	1	1	         0
       160	       217	-1.184731849	0.06732865214	135.5958873	1	0	0.673828125
       176	       217	-1.184731849	0.06732865214	129.1578869	1	0	0.673828125
       192	       217	       nan	     -30.5	       nan	1	1	         0
       208	       217	       nan	     -30.5	       nan	1	1	         0
       224	       217	       nan	     -30.5	       nan	1	1	         0
       240	       217	       nan	     -30.5	       nan	1	1	         0
       256	       217	       nan	     -30.5	       nan	1	1	         0
       272	       217	       nan	     -30.5	       nan	1	1	         0
       288	       217	       nan	     -30.5	       nan	1	1	         0
       304	       217	       nan	     -30.5	       nan	1	1	         0
       320	       217	       nan	     -30.5	       nan	1	1	         0
       336	       217	-9.347572592	0.2499839534	474.3062123	1	0	0.0693359375
       352	       217	-18.98411326	-0.5211709116	154.5712804	1	1	0.2529296875
       368	       217	-7.987454817	-3.316665121	419.6113221	1	0	0.0322265625
       384	       217	       nan	     -30.5	       nan	1	1	         0
       400	       217	       nan	     -30.5	       nan	1	1	         0
       416	       217	-14.77862582	-1.153837173	158.0072421	1	1	0.1669921875
       432	       217	       nan	     -30.5	       nan	1	1	         0
       448	       217	10.83894405	3.82875186	185.8903353	1	1	0.3720703125
       464	       217	-13.16147963	-0.3690059561	151.9500048	1	1	 0.3046875
         0	       201	       nan	     -30.5	       nan	1	1	         0
        16	       201	       nan	     -30.5	       nan	1	1	         0
        32	       201	       nan	     -30.5	       nan	1	1	         0
        48	       201	-20.05553449	-1.144094378	126.3593217	1	1	 0.1015625
        64	       201	       nan	     -30.5	       nan	1	1	         0
        80	       201	       nan	     -30.5	       nan	1	1	         0
        96	       201	       nan	     -30.5	       nan	1	1	         0
       112	       201	       nan	     -30.5	       nan	1	1	         0
       128	       201	       nan	     -30.5	       nan	1	1	         0
       144	       201	       nan	     -30.5	       nan	1	1	         0
       160	       201	       nan	     -30.5	       nan	1	1	         0
       176	       201	       nan	     -30.5	       nan	1	1	         0
       192	       201	       nan	     -30.5	       nan	1	1	         0
       208	       201	       nan	     -30.5	       nan	1	1	         0
       224	       201	       nan	     -30.5	       nan	1	1	         0
       240	       201	       nan	     -30.5	       nan	1	1	         0
       256	       201	       nan	     -30.5	       nan	1	1	         0
       272	       201	       nan	     -30.5	       nan	1	1	         0
       288	       201	       nan	     -30.5	       nan	1	1	         0
       304	       201	       nan	     -30.5	       nan	1	1	         0
       320	       201	       nan	     -30.5	       nan	1	1	         0
       336	       201	       nan	     -30.5	       nan	1	1	         0
       352	       201	       nan	     -30.5	       nan	1	1	         0
       368	       201	       nan	     -30.5	       nan	1	1	         0
       384	       201	0.3388176414	0.1497637462	 350.29601	1	0	0.06640625
       400	       201	0.3389654649	0.1382120029	280.8993239	1	0	0.0830078125
       416	       201	       nan	     -30.5	       nan	1	1	         0
       432	       201	       nan	     -30.5	       nan	1	1	         0
       448	       201	       nan	     -30.5	       nan	1	1	         0
       464	       201	       nan	     -30.5	       nan	1	1	         0
         0	       185	       nan	     -30.5	       nan	1	1	         0
        16	       185	       nan	     -30.5	       nan	1	1	         0
        32	       185	       nan	     -30.5	       nan	1	1	         0
        48	       185	       nan	     -30.5	       nan	1	1	         0
        64	       185	       nan	     -30.5	       nan	1	1	         0
        80	       185	       nan	     -30.5	       nan	1	1	         0
        96	       185	       nan	     -30.5	       nan	1	1	         0
       112	       185	       nan	     -30.5	       nan	1	1	         0
       128	       185	       nan	     -30.5	       nan	1	1	         0
       144	       185	       nan	     -30.5	       nan	1	1	         0
       160	       185	       nan	     -30.5	       nan	1	1	         0
       176	       185	       nan	     -30.5	       nan	1	1	         0
       192	       185	       nan	     -30.5	       nan	1	1	         0
       208	       185	       nan	     -30.5	       nan	1	1	         0
       224	       185	       nan	     -30.5	       nan	1	1	         0
       240	       185	       nan	     -30.5	       nan	1	1	         0
       256	       185	       nan	     -30.5	       nan	1	1	         0
       272	       185	       nan	     -30.5	       nan	1	1	         0
       288	       185	       nan	     -30.5	       nan	1	1	         0
       304	       185	       nan	     -30.5	       nan	1	1	         0
       320	       185	       nan	     -30.5	       nan	1	1	         0
       336	       185	       nan	     -30.5	       nan	1	1	         0
       352	       185	       nan	     -30.5	       nan	1	1	         0
       368	       185	       nan	     -30.5	       nan	1	1	         0
       384	       185	0.3389654649	0.1382120029	287.309999	1	0	0.0830078125
       400	       185	0.5599216895	-0.2905647625	290.5165508	1	0	 0.1796875
       416	       185	0.857933955	-0.2769212714	411.7198975	1	0	0.185546875
       432	       185	         0	0.4785418621	869.6082053	1	0	0.00390625
       448	       185	       nan	     -30.5	       nan	1	1	         0
       464	       185	       nan	     -30.5	       nan	1	1	         0
         0	       169	       nan	     -30.5	       nan	1	1	         0
        16	       169	       nan	     -30.5	       nan	1	1	         0
        32	       169	       nan	     -30.5	       nan	1	1	         0
        48	       169	       nan	     -30.5	       nan	1	1	         0
        64	       169	       nan	     -30.5	       nan	1	1	         0
        80	       169	       nan	     -30.5	       nan	1	1	         0
        96	       169	       nan	     -30.5	       nan	1	1	         0
       112	       169	       nan	     -30.5	       nan	1	1	         0
       128	       169	       nan	     -30.5	       nan	1	1	         0
       144	       169	       nan	     -30.5	       nan	1	1	         0
       160	       169	       nan	     -30.5	       nan	1	1	         0
       176	       169	       nan	     -30.5	       nan	1	1	         0
       192	       169	       nan	     -30.5	       nan	1	1	         0
       208	       169	       nan	     -30.5	       nan	1	1	         0
       224	       169	       nan	     -30.5	       nan	1	1	         0
       240	       169	       nan	     -30.5	       nan	1	1	         0
       256	       169	       nan	     -30.5	       nan	1	1	         0
       272	       169	       nan	     -30.5	       nan	1	1	         0
       288	       169	       nan	     -30.5	       nan	1	1	         0
       304	       169	       nan	     -30.5	       nan	1	1	         0
       320	       169	       nan	     -30.5	       nan	1	1	         0
       336	       169	       nan	     -30.5	       nan	1	1	         0
       352	       169	       nan	     -30.5	       nan	1	1	         0
       368	       169	       nan	     -30.5	       nan	1	1	         0
       384	       169	       nan	     -30.5	       nan	1	1	         0
       400	       169	0.5406298073	-0.3479333539	483.9363831	1	0	0.1298828125
       416	       169	0.857933955	-0.2769212714	441.455939	1	0	0.185546875
       432	       169	         0	0.4785418621	798.3135417	1	0	0.00390625
       448	       169	       nan	     -30.5	       nan	1	1	         0
       464	       169	       nan	     -30.5	       nan	1	1	         0
         0	       153	1.150976236	-0.1752935986	159.2790315	1	0	  1.078125
        16	       153	4.262380729	-4.728889248	629.0624273	1	0	0.0166015625
        32	       153	4.262401627	-4.727800743	615.4537239	1	0	0.0166015625
        48	       153	       nan	     -30.5	       nan	1	1	         0
        64	       153	       nan	     -30.5	       nan	1	1	         0
        80	       153	       nan	     -30.5	       nan	1	1	         0
        96	       153	       nan	     -30.5	       nan	1	1	         0
       112	       153	       nan	     -30.5	       nan	1	1	         0
       128	       153	       nan	     -30.5	       nan	1	1	         0
       144	       153	       nan	     -30.5	       nan	1	1	         0
       160	       153	       nan	     -30.5	       nan	1	1	         0
       176	       153	       nan	     -30.5	       nan	1	1	         0
       192	       153	       nan	     -30.5	       nan	1	1	         0
       208	       153	       nan	     -30.5	       nan	1	1	         0
       224	       153	       nan	     -30.5	       nan	1	1	         0
       240	       153	       nan	     -30.5	       nan	1	1	         0
       256	       153	       nan	     -30.5	       nan	1	1	         0
       272	       153	       nan	     -30.5	       nan	1	1	         0
       288	       153	       nan	     -30.5	       nan	1	1	         0
       304	       153	       nan	     -30.5	       nan	1	1	         0
       320	       153	       nan	     -30.5	       nan	1	1	         0
       336	       153	       nan	     -30.5	       nan	1	1	         0
       352	       153	       nan	     -30.5	       nan	1	1	         0
       368	       153	11.53897223	-5.028822221	220.0176986	1	1	0.0166015625
       384	       153	-14.50224283	-0.331529748	142.8437744	1	1	0.6923828125
       400	       153	-2.541785771	1.377798272	134.9959499	1	0	0.0517578125
       416	       153	10.63091071	0.3175221109	171.3222878	1	1	 0.2421875
       432	       153	-18.41879191	3.613032128	162.081329	1	1	0.033203125
       448	       153	-4.509490646	1.548496014	295.6844595	1	0	0.033203125
       464	       153	-12.28298702	3.754536939	344.0374769	1	1	0.05078125
         0	       137	1.151031704	-0.1752812849	161.5443067	1	0	1.044921875
        16	       137	4.262380729	-4.723943018	632.1444391	1	0	0.0166015625
        32	       137	4.26185985	-4.716022479	734.5860512	1	0	0.0166015625
        48	       137	       nan	     -30.5	       nan	1	1	         0
        64	       137	       nan	     -30.5	       nan	1	1	         0
        80	       137	       nan	     -30.5	       nan	1	1	         0
        96	       137	       nan	     -30.5	       nan	1	1	         0
       112	       137	       nan	     -30.5	       nan	1	1	         0
       128	       137	       nan	     -30.5	       nan	1	1	         0
       144	       137	       nan	     -30.5	       nan	1	1	         0
       160	       137	       nan	     -30.5	       nan	1	1	         0
       176	       137	       nan	     -30.5	       nan	1	1	         0
       192	       137	       nan	     -30.5	       nan	1	1	         0
       208	       137	       nan	     -30.5	       nan	1	1	         0
       224	       137	       nan	     -30.5	       nan	1	1	         0
       240	       137	       nan	     -30.5	       nan	1	1	         0
       256	       137	       nan	     -30.5	       nan	1	1	         0
       272	       137	       nan	     -30.5	       nan	1	1	         0
       288	       137	       nan	     -30.5	       nan	1	1	         0
       304	       137	       nan	     -30.5	       nan	1	1	         0
       320	       137	       nan	     -30.5	       nan	1	1	         0
       336	       137	       nan	     -30.5	       nan	1	1	         0
       352	       137	       nan	     -30.5	       nan	1	1	         0
       368	       137	11.53888102	-5.02881173	206.8588846	1	1	0.0166015625
       384	       137	-14.5021623	-0.3317771196	129.781779	1	1	0.6923828125
       400	       137	-2.541785771	1.377798272	131.8085813	1	0	0.0517578125
       416	       137	10.63091071	0.3173288284	162.6948785	1	1	 0.2421875
       432	       137	-18.41880286	3.61786449	 152.95277	1	1	0.033203125
       448	       137	-4.510538337	1.552993675	223.2412347	1	0	0.033203125
       464	       137	-17.24023827	-6.346128909	262.4058789	1	1	0.0673828125
         0	       121	0.3081203363	-1.133407566	104.1137065	1	0	0.2490234375
        16	       121	0.3895920444	-1.13072735	119.5330415	1	0	0.216796875
        32	       121	       nan	     -30.5	       nan	1	1	         0
        48	       121	       nan	     -30.5	       nan	1	1	         0
        64	       121	       nan	     -30.5	       nan	1	1	         0
        80	       121	       nan	     -30.5	       nan	1	1	         0
        96	       121	       nan	     -30.5	       nan	1	1	         0
       112	       121	       nan	     -30.5	       nan	1	1	         0
       128	       121	       nan	     -30.5	       nan	1	1	         0
       144	       121	       nan	     -30.5	       nan	1	1	         0
       160	       121	       nan	     -30.5	       nan	1	1	         0
       176	       121	-9.246500367	6.986745955	495.6729041	1	0	0.0166015625
       192	       121	-9.24074134	6.977125544	395.396679	1	0	0.0166015625
       208	       121	       nan	     -30.5	       nan	1	1	         0
       224	       121	       nan	     -30.5	       nan	1	1	         0
       240	       121	       nan	     -30.5	       nan	1	1	         0
       256	       121	       nan	     -30.5	       nan	1	1	         0
       272	       121	       nan	     -30.5	       nan	1	1	         0
       288	       121	       nan	     -30.5	       nan	1	1	         0
       304	       121	       nan	     -30.5	       nan	1	1	         0
       320	       121	       nan	     -30.5	       nan	1	1	         0
       336	       121	       nan	     -30.5	       nan	1	1	         0
       352	       121	       nan	     -30.5	       nan	1	1	         0
       368	       121	       nan	     -30.5	       nan	1	1	         0
       384	       121	       nan	     -30.5	       nan	1	1	         0
       400	       121	       nan	     -30.5	       nan	1	1	         0
       416	       121	-6.24270358	13.56876543	322.5616153	1	1	0.033203125
       432	       121	-24.23991736	12.57283548	229.5449243	1	1	0.0498046875
       448	       121	8.152003405	1.128428421	278.454909	1	0	0.09765625
       464	       121	8.161289987	1.129764789	276.8206664	1	0	0.09765625
         0	       105	0.2584442104	-1.121765302	69.5487401	1	0	0.4033203125
        16	       105	0.3754486602	-1.16281897	95.6236059	1	0	0.26953125
        32	       105	0.3322414518	-0.3353390109	456.7002545	1	0	0.083984375
        48	       105	0.3284372811	-0.3405737063	525.3434039	1	0	0.0673828125
        64	       105	       nan	     -30.5	       nan	1	1	         0
        80	       105	       nan	     -30.5	       nan	1	1	         0
        96	       105	       nan	     -30.5	       nan	1	1	         0
       112	       105	       nan	     -30.5	       nan	1	1	         0
       128	       105	       nan	     -30.5	       nan	1	1	         0
       144	       105	       nan	     -30.5	       nan	1	1	         0
       160	       105	       nan	     -30.5	       nan	1	1	         0
       176	       105	-7.233004632	-16.56663542	591.8709688	1	1	0.0166015625
       192	       105	-7.230764548	-16.56733973	518.8674057	1	1	0.0166015625
       208	       105	       nan	     -30.5	       nan	1	1	         0
       224	       105	       nan	     -30.5	       nan	1	1	         0
       240	       105	       nan	     -30.5	       nan	1	1	         0
       256	       105	       nan	     -30.5	       nan	1	1	         0
       272	       105	       nan	     -30.5	       nan	1	1	         0
       288	       105	       nan	     -30.5	       nan	1	1	         0
       304	       105	       nan	     -30.5	       nan	1	1	         0
       320	       105	       nan	     -30.5	       nan	1	1	         0
       336	       105	       nan	     -30.5	       nan	1	1	         0
       352	       105	       nan	     -30.5	       nan	1	1	         0
       368	       105	       nan	     -30.5	       nan	1	1	         0
       384	       105	-8.063440767	2.909951781	57.78319261	1	0	2.275390625
       400	       105	-12.17968383	1.787578061	34.64726317	1	1	2.685546875
       416	       105	28.81717856	2.544091992	67.85313615	1	1	   3.09375
       432	       105	-8.62242667	0.1528077732	45.50600988	1	0	4.490234375
       448	       105	10.91080377	5.740781082	20.24694104	1	1	3.924804688
       464	       105	-2.961374261	1.923862929	37.47024523	1	0	2.236328125
         0	        89	16.63882524	-4.823269465	112.5471283	1	1	0.0673828125
        16	        89	13.00101565	-22.52901042	209.5008104	1	1	0.033203125
        32	        89	0.3189730213	-0.3252110033	301.5950138	1	0	0.083984375
        48	        89	0.3313925289	-0.3433177543	595.505177	1	0	0.0673828125
        64	        89	       nan	     -30.5	       nan	1	1	         0
        80	        89	       nan	     -30.5	       nan	1	1	         0
        96	        89	       nan	     -30.5	       nan	1	1	         0
       112	        89	       nan	     -30.5	       nan	1	1	         0
       128	        89	       nan	     -30.5	       nan	1	1	         0
       144	        89	       nan	     -30.5	       nan	1	1	         0
       160	        89	       nan	     -30.5	       nan	1	1	         0
       176	        89	       nan	     -30.5	       nan	1	1	         0
       192	        89	       nan	     -30.5	       nan	1	1	         0
       208	        89	       nan	     -30.5	       nan	1	1	         0
       224	        89	       nan	     -30.5	       nan	1	1	         0
       240	        89	       nan	     -30.5	       nan	1	1	         0
       256	        89	       nan	     -30.5	       nan	1	1	         0
       272	        89	       nan	     -30.5	       nan	1	1	         0
       288	        89	       nan	     -30.5	       nan	1	1	         0
       304	        89	       nan	     -30.5	       nan	1	1	         0
       320	        89	       nan	     -30.5	       nan	1	1	         0
       336	        89	-0.9911619011	-0.8700927953	472.4454807	1	0	0.0166015625
       352	        89	-0.9920465774	-0.8741864454	269.8358253	1	0	0.0166015625
       368	        89	5.604074286	0.5099717822	105.1230428	1	0	0.0673828125
       384	        89	-8.063131938	2.906807624	55.27343414	1	0	2.51171875
       400	        89	-12.17953017	1.784851146	33.90166803	1	1	2.65234375
       416	        89	 28.817863	2.543746398	64.49774873	1	1	3.331054688
       432	        89	-8.622132341	0.1516228043	45.14945213	1	0	4.68359375
       448	        89	10.90037865	5.577900544	20.20732156	1	1	3.705078125
       464	        89	-2.857700703	1.896105468	38.88765743	1	0	2.033203125
         0	        73	0.1071061457	-0.5797501649	62.0490669	1	0	0.841796875
        16	        73	0.3562998263	-0.8675973992	71.58733283	1	0	0.455078125
        32	        73	0.4152714898	-0.8422287517	64.13937681	1	0	0.3291015625
        48	        73	0.2137741154	-0.5592173168	167.1615573	1	0	0.16015625
        64	        73	24.62521621	0.1491386891	402.2755921	1	1	0.0166015625
        80	        73	       nan	     -30.5	       nan	1	1	         0
        96	        73	-16.5989046	2.310949598	49.35004729	1	1	0.38671875
       112	        73	0.5847055525	-0.06289027461	49.15612668	1	0	0.38671875
       128	        73	       nan	     -30.5	       nan	1	1	         0
       144	        73	       nan	     -30.5	       nan	1	1	         0
       160	        73	       nan	     -30.5	       nan	1	1	         0
       176	        73	-28.50909643	14.96985657	689.4489471	1	1	0.0166015625
       192	        73	       nan	     -30.5	       nan	1	1	         0
       208	        73	       nan	     -30.5	       nan	1	1	         0
       224	        73	       nan	     -30.5	       nan	1	1	         0
       240	        73	       nan	     -30.5	       nan	1	1	         0
       256	        73	       nan	     -30.5	       nan	1	1	         0
       272	        73	       nan	     -30.5	       nan	1	1	         0
       288	        73	       nan	     -30.5	       nan	1	1	         0
       304	        73	       nan	     -30.5	       nan	1	1	         0
       320	        73	       nan	     -30.5	       nan	1	1	         0
       336	        73	0.5011174337	0.8661018992	112.1903507	1	0	0.0517578125
       352	        73	0.5012604884	0.865083811	88.39367508	1	0	0.0517578125
       368	        73	5.60344891	0.5092207099	100.3857714	1	0	0.0673828125
       384	        73	5.605337939	0.5096367957	166.5149163	1	0	0.0673828125
       400	        73	-0.1626582073	-0.08594914902	805.5052685	1	0	0.033203125
       416	        73	11.01674838	-12.12249048	508.6157977	1	1	0.0673828125
       432	        73	       nan	     -30.5	       nan	1	1	         0
       448	        73	-1.00244304	0.0006859276631	827.3422277	1	0	0.0166015625
       464	        73	-3.002720001	-0.9709728394	312.8468586	1	0	0.033203125
         0	        57	0.1190635908	-0.6157756889	52.34822876	1	0	0.9287109375
        16	        57	0.3773735227	-0.5784505479	45.18501846	1	0	0.6845703125
        32	        57	0.4540884515	-0.1938065976	52.40115516	1	0	0.55859375
        48	        57	0.09122424576	-0.4113166858	51.28020336	1	0	0.3212890625
        64	        57	-21.80488202	1.041896147	44.85560729	1	1	0.6220703125
        80	        57	12.07752074	-2.606237894	35.79257707	1	1	0.6728515625
        96	        57	-0.008876885336	-0.4026120972	40.31814024	1	0	1.650390625
       112	        57	-0.0352624133	-0.5288236755	30.28711977	1	0	  2.390625
       128	        57	-0.3841576394	-0.3624805888	36.94044823	1	0	2.560546875
       144	        57	-0.1761295524	-0.4451054737	41.42899332	1	0	4.303710938
       160	        57	-0.04658948031	-0.5449433411	54.3750527	1	0	3.715820312
       176	        57	-0.02314499825	-0.07224403199	72.84712692	1	0	1.752929688
       192	        57	-4.654686298	4.947878086	56.55509054	1	0	0.5087890625
       208	        57	-3.459785313	2.328048942	135.4604112	1	0	0.05078125
       224	        57	11.96745913	15.69974971	1248.389105	1	1	0.0146484375
       240	        57	       nan	     -30.5	       nan	1	1	         0
       256	        57	       nan	     -30.5	       nan	1	1	         0
       272	        57	       nan	     -30.5	       nan	1	1	         0
       288	        57	       nan	     -30.5	       nan	1	1	         0
       304	        57	       nan	     -30.5	       nan	1	1	         0
       320	        57	       nan	     -30.5	       nan	1	1	         0
       336	        57	-8.303810911	27.35706255	77.10546216	1	1	0.1708984375
       352	        57	-0.2913052308	0.5950114834	58.82194775	1	0	0.306640625
       368	        57	-0.3881275207	0.231748855	60.49655765	1	0	0.287109375
       384	        57	15.96053675	1.992561494	42.04551931	1	1	0.1689453125
       400	        57	-7.050352685	0.5900350105	187.1469589	1	0	0.017578125
       416	        57	       nan	     -30.5	       nan	1	1	         0
       432	        57	-24.56774289	-2.751091285	279.201667	1	1	0.03515625
       448	        57	12.97916126	6.224904648	143.5899374	1	1	0.0517578125
       464	        57	17.00259906	5.822600714	410.7093103	1	1	0.0166015625
         0	        41	-5.597049351	-0.3608199623	167.1098876	1	0	0.0869140625
        16	        41	0.2240639688	0.1883496165	161.3547981	1	0	0.2294921875
        32	        41	0.258675742	0.1922886709	242.3385228	1	0	0.2294921875
        48	        41	0.1116381452	-0.1358328301	88.58460572	1	0	0.1611328125
        64	        41	-0.5106871506	0.2548167331	52.17512684	1	0	0.8251953125
        80	        41	-0.6475417321	0.2190996379	50.17720469	1	0	 0.9921875
