x [pixels], y [pixels], u [pixels], v [pixels], SNR [peak/mean], valid [0 if masked], filtered [1 if filtered], avg. intensity
         0	       281	1.000728274	-26.99469862	113.4710205	1	1	0.0849609375
        16	       281	-17.98364277	2.01575013	53.41819114	1	1	0.1181640625
        32	       281	-10.00279858	9.768318194	106.5398165	1	1	0.15234375
        48	       281	6.00431067	10.73001633	120.2322494	1	1	0.1396484375
        64	       281	12.33575984	-9.680946646	72.0199811	1	1	    0.1875
        80	       281	-9.276437584	-0.3582860245	116.2587813	1	1	0.5908203125
        96	       281	-0.7522860427	-0.3263959472	101.4318461	1	0	0.5791015625
       112	       281	-0.772060727	-0.4106481148	102.4142399	1	0	0.830078125
       128	       281	-0.245384009	-0.7799850633	49.71119497	1	0	0.36328125
       144	       281	-8.952085361	-18.72676128	50.9894828	1	1	1.973632812
       160	       281	-8.956190828	-18.72524409	61.07203994	1	1	1.907226562
       176	       281	-0.9740176844	0.6099537033	206.8375372	1	0	0.1669921875
       192	       281	-0.7803648114	0.02359533775	102.0858334	1	0	0.7255859375
       208	       281	-0.7262730032	-0.137360025	132.2823072	1	0	0.4482421875
       224	       281	7.692642844	3.937420056	44.18056672	1	1	0.37109375
       240	       281	-0.5999750191	-0.3074612776	99.22783018	1	0	0.6591796875
       256	       281	-0.5907246052	-0.3624151	126.9610553	1	0	0.57421875
       272	       281	5.425116784	19.00543764	168.5012709	1	1	0.1181640625
       288	       281	       nan	         0	       nan	1	0	         0
       304	       281	-17.58017597	9.912557479	471.8570368	1	1	0.0166015625
       320	       281	10.41017141	-2.297010613	156.837925	1	1	0.06640625
       336	       281	10.41509549	-2.309947014	189.8949298	1	1	0.0498046875
       352	       281	-8.846683524	6.152441614	137.7664689	1	1	0.0830078125
       368	       281	0.6264482475	30.02490501	119.7573905	1	1	 0.1171875
       384	       281	19.62958701	-0.0006237929012	173.168114	1	1	0.8427734375
       400	       281	-7.884949764	 0.5001743	162.0510757	1	1	0.48828125
       416	       281	27.1787615	3.685381967	202.2837863	1	1	0.2705078125
       432	       281	-8.888239047	0.7425100585	275.0022777	1	1	0.16796875
       448	       281	-5.66852334	27.78225597	230.4333124	1	1	 0.1015625
       464	       281	6.873426091	5.047778775	86.59248936	1	1	0.2197265625
         0	       265	5.493081875	10.15659289	245.8025667	1	1	0.05078125
        16	       265	-3.002012951	14.00324366	288.7022703	1	1	0.0166015625
        32	       265	-19.00331774	-5.931989273	294.284101	1	1	0.033203125
        48	       265	14.0007585	-24.93484994	189.3341133	1	1	0.0498046875
        64	       265	5.448851474	21.30116418	80.57282945	1	1	0.236328125
        80	       265	-9.280494228	-0.3363425574	 91.168937	1	1	0.658203125
        96	       265	23.29400737	-19.56961732	122.9450029	1	1	0.2392578125
       112	       265	-6.094896088	-3.789754283	80.23083509	1	1	0.3779296875
       128	       265	-2.302656857	17.28002934	46.05268609	1	1	0.3876953125
       144	       265	-6.6060622	-0.3122888653	122.979826	1	1	0.8525390625
       160	       265	-6.606686015	-0.314626439	122.8647561	1	1	0.9033203125
       176	       265	-0.6122939999	13.98485086	211.7755101	1	1	 0.1171875
       192	       265	-0.7779284038	-0.09529681825	235.9037472	1	0	0.3701171875
       208	       265	-0.7796593252	-0.09495944979	258.1330355	1	0	0.353515625
       224	       265	       nan	         0	       nan	1	0	         0
       240	       265	3.339755177	-1.003027199	383.5640553	1	1	0.0341796875
       256	       265	4.422448445	-5.019954235	141.0349174	1	1	0.134765625
       272	       265	4.433097626	-4.987947407	174.391792	1	1	 0.1015625
       288	       265	-5.277325401	28.30396494	511.827326	1	1	0.017578125
       304	       265	-13.83398449	25.93033895	212.6873183	1	1	0.05078125
       320	       265	14.9933339	8.001737632	149.3774748	1	1	0.033203125
       336	       265	-16.87110598	-26.00238123	155.8560907	1	1	0.033203125
       352	       265	2.856197731	-6.34404781	80.83631293	1	1	0.38671875
       368	       265	-11.89245667	-9.676047235	84.65474588	1	1	0.5283203125
       384	       265	23.88804109	-4.377310817	78.95866157	1	1	  1.265625
       400	       265	-3.507715847	-2.775818727	87.50206158	1	1	1.112304688
       416	       265	27.35977618	4.094794343	97.62734813	1	1	0.455078125
       432	       265	-9.812015554	10.95163044	139.7057461	1	1	0.337890625
       448	       265	10.41256699	-8.075091238	144.7198556	1	1	0.2255859375
       464	       265	1.594824971	-1.993957633	58.51440956	1	0	0.6240234375
         0	       249	16.93644871	-13.05592143	98.61918043	1	1	0.2333984375
        16	       249	25.02768503	3.44636748	84.81724248	1	1	0.166015625
        32	       249	-7.733310891	-12.73204746	150.9372151	1	1	0.1494140625
        48	       249	1.707642021	-3.003875303	87.31513226	1	1	0.1845703125
        64	       249	0.3744278434	22.32285744	105.3567993	1	1	0.775390625
        80	       249	0.3815642353	22.32521373	76.52414757	1	1	1.010742188
        96	       249	14.28291207	-0.8752494537	59.18322701	1	1	0.4970703125
       112	       249	-14.00686791	-29.66559433	82.48979232	1	1	0.373046875
       128	       249	23.78682702	-14.74198889	 74.713253	1	1	0.201171875
       144	       249	-7.557675403	-0.7779689472	64.71659545	1	1	0.45703125
       160	       249	-9.87497154	-1.385397801	114.1560722	1	1	  1.484375
       176	       249	-0.7529583414	16.12852446	85.20906452	1	1	0.083984375
       192	       249	30.52026812	-2.152203376	174.9262418	1	1	0.0166015625
       208	       249	-8.263654696	-1.312135379	503.0557545	1	1	0.0830078125
       224	       249	-8.262205547	-1.312439818	474.3856587	1	1	0.1005859375
       240	       249	-10.0017597	9.315707372	446.8563616	1	1	0.0341796875
       256	       249	12.40587607	20.19836872	137.863597	1	1	0.1181640625
       272	       249	6.297084908	7.538226239	219.908036	1	1	0.05078125
       288	       249	6.001346644	-9.112944605	780.5357508	1	1	0.017578125
       304	       249	4.358043462	-6.49153804	79.77591187	1	1	 0.1015625
       320	       249	-6.835271878	-1.65472925	74.07051333	1	1	0.3466796875
       336	       249	24.09637763	-7.560445219	152.3121494	1	1	0.3212890625
       352	       249	-9.06059226	-0.1067133593	133.1913852	1	1	0.673828125
       368	       249	-8.238654023	-0.3079820255	71.74921624	1	1	 0.8671875
       384	       249	3.542312608	19.40596366	53.45447808	1	1	 0.9609375
       400	       249	-14.31950223	24.43977388	62.81396076	1	1	 1.8203125
       416	       249	-1.416655299	17.97832542	83.26727286	1	1	    0.4375
       432	       249	-6.824621164	-7.722688071	121.719126	1	1	0.2177734375
       448	       249	10.17127812	-9.30949621	115.0413452	1	1	0.494140625
       464	       249	-7.978277677	29.66361166	70.74470058	1	1	    0.4375
         0	       233	-6.825677962	8.303940904	53.88222566	1	1	0.4521484375
        16	       233	15.03104668	14.19577994	82.57889734	1	1	0.6396484375
        32	       233	14.93995277	14.19359997	138.3706555	1	1	0.3525390625
        48	       233	6.341340485	4.31142384	74.0529799	1	1	0.2373046875
